trace_type,query_or_item,path,line_number,excerpt,interpretation_boundary
repo_text_match,abs_delta,docs/QSB_ST_COMP01C3_REAL_KERNEL_RESIMULATION_LABEL_SHUFFLE_SPECTRUM_MATCHED_CONTROL_PLAN.md,341,| `mean_abs_delta` | float | Mean absolute structured-control pairwise delta. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C3_REAL_KERNEL_RESIMULATION_LABEL_SHUFFLE_SPECTRUM_MATCHED_CONTROL_PLAN.md,358,| `mean_abs_delta` | float/null | Mean absolute delta if run. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C_IDENTITY_SENSITIVE_COMPONENT_CONTRAST_PLAN.md,244,| `abs_delta` | float/null | Absolute pairwise contrast magnitude. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C_IDENTITY_SENSITIVE_COMPONENT_CONTRAST_PLAN.md,260,| `mean_abs_delta` | float/null | Mean absolute pairwise delta. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C_IDENTITY_SENSITIVE_COMPONENT_CONTRAST_PLAN.md,261,| `median_abs_delta` | float/null | Median absolute pairwise delta. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C_IDENTITY_SENSITIVE_COMPONENT_CONTRAST_PLAN.md,262,| `max_abs_delta` | float/null | Maximum absolute pairwise delta. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C_IDENTITY_SENSITIVE_COMPONENT_CONTRAST_PLAN.md,308,- `mean_abs_delta > small_delta_threshold`,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C_IDENTITY_SENSITIVE_COMPONENT_CONTRAST_RESULT_NOTE.md,127,- `abs_delta`,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C0B/bootstrap_contract_completion_addendum/10_K_summary_metric_contract.csv,12,"C0B-K11,K_symmetry_max_abs_delta,""max abs(K[p,q]-K[q,p]) over all positional cells"",yes,Metric set extract03_K_summary_metrics_v1; index stored base K by draw-order multiset; no phase reconstruction.",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C0B/bootstrap_contract_completion_addendum/11_D_summary_metric_contract.csv,10,"C0B-D09,D_symmetry_max_abs_delta,""max abs(D[p,q]-D[q,p]) over positions where both finite; input_gap if asymmetric finiteness"",yes,Metric set extract03_D_summary_metrics_v1; index stored base D by draw-order multiset; no shortest-path rerun",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/11_K_base_and_bootstrap_summary_metrics.csv,5,"base,full 42-pair base matrix,K_symmetry_max_abs_delta,0.0,Stored EXTRACT03A-R1 base K.",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/11_K_base_and_bootstrap_summary_metrics.csv,26,"1,validation+review bootstrap multiset,K_symmetry_max_abs_delta,0.0,Stored base K indexed in draw order; no phase reconstruction.",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/11_K_base_and_bootstrap_summary_metrics.csv,40,"2,validation+review bootstrap multiset,K_symmetry_max_abs_delta,0.0,Stored base K indexed in draw order; no phase reconstruction.",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/11_K_base_and_bootstrap_summary_metrics.csv,54,"3,validation+review bootstrap multiset,K_symmetry_max_abs_delta,0.0,Stored base K indexed in draw order; no phase reconstruction.",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/11_K_base_and_bootstrap_summary_metrics.csv,68,"4,validation+review bootstrap multiset,K_symmetry_max_abs_delta,0.0,Stored base K indexed in draw order; no phase reconstruction.",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/11_K_base_and_bootstrap_summary_metrics.csv,82,"5,validation+review bootstrap multiset,K_symmetry_max_abs_delta,0.0,Stored base K indexed in draw order; no phase reconstruction.",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/12_D_base_and_bootstrap_summary_metrics.csv,4,"base,full 42-pair base matrix,D_symmetry_max_abs_delta,0.0,Stored EXTRACT03A-R1 base D.",trace_only_no_unverified_rule_claim
