column_name,found_in_path,line_number,excerpt,source_type,assessment
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,217,"split_rows.append({""pair_index"": index, ""canonical_pair_id"": pair_id, ""pair_i"": pairs[index][0], ""pair_j"": pairs[index][1], ""split_protocol_id"": SPLIT_PROTOCOL, ""primary_seed"": PRIMARY_SEED, ""hash_input"": text, ""sha256"": digest, ""u"": format(u, "".17g""), ""split_",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,275,"cluster_rows.append({""merge_index"": merge_index, ""cluster_candidate_id"": cluster_id, ""left_node"": left_i, ""right_node"": right_i, ""distance"": format(float(distance), "".17g""), ""member_count"": int(count), ""members"": membership_text, ""split_composition"": json.dump",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,276,"motif_rows.append({""motif_candidate_id"": motif_id, ""source_cluster_candidate_id"": cluster_id, ""member_count"": len(members), ""members"": membership_text, ""id_contract"": ""hash(contract,source,split,membership)"", ""stability_status"": ""not_certified_bootstrap_sampli",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,280,"validations.append({""validation_id"": f""E03A-V-{len(validations)+1:02d}"", ""validation_layer"": layer, ""check_name"": check, ""status"": ""pass"" if passed else ""fail"", ""severity"": severity, ""observed_value"": observed, ""expected_value"": expected, ""message"": message or",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,302,"review_items = [{""review_item_id"": ""E03A-RI-01"", ""topic"": ""cluster_motif_bootstrap_stability"", ""status"": ""open"", ""reason"": ""S1 freezes five bootstrap seeds but does not freeze the resampling unit/method or stability acceptance threshold."", ""impact"": ""Dendrogra",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,316,"""claim_boundary"": CLAIM, ""lineage"": lineage_payload, ""lineage_bundle_sha256"": lineage_bundle,",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,320,"inventory_rows = [{""artifact_id"": f""E03A-UP-{i:02d}"", ""upstream_block"": path.parent.name, ""path"": rel(path), ""exists"": ""yes"", ""sha256"": before[rel(path)], ""access_mode"": ""read-only"", ""used_for"": ""authorization, frozen contract, source, or boundary"", ""post_run_",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,322,"auth_rows = [{""authorization_item"": key, ""observed_value"": json.dumps(auth.get(key), ensure_ascii=False), ""expected_value"": json.dumps(value, ensure_ascii=False), ""status"": ""pass"", ""source_path"": rel(AUTH), ""source_sha256"": sha(AUTH), ""lineage_bundle_sha256"": ",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,325,"s1_auth_rows = [{""authorization_item"": key, ""observed_value"": json.dumps(s1_auth.get(key), ensure_ascii=False), ""expected_value"": json.dumps(value, ensure_ascii=False), ""status"": ""pass"", ""source_path"": rel(S1_AUTH), ""source_sha256"": sha(S1_AUTH), ""lineage_bund",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,329,"{""contract_item"": ""extract03_package"", ""path"": rel(PACKAGE), ""observed_value"": package_manifest[""status""], ""expected_value"": ""extract03_execution_package_preparation_completed_no_extraction"", ""sha256"": package_hash, ""status"": ""pass"", ""notes"": ""24 artifacts; ag",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,330,"{""contract_item"": ""extract03_s1_addendum"", ""path"": rel(S1), ""observed_value"": s1_manifest[""status""], ""expected_value"": ""extract03s1_split_seed_freeze_addendum_completed_no_execution"", ""sha256"": s1_hash, ""status"": ""pass"", ""notes"": ""18 artifacts; aggregate deter",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,331,"{""contract_item"": ""canonical_pair_basis"", ""path"": rel(S1 / ""06_canonical_pair_basis_review.csv""), ""observed_value"": pair_basis_hash, ""expected_value"": ""51962668d944195bb1409a5f9d6972636c660184aa6be3ab530a3d980cf96e32"", ""sha256"": sha(S1 / ""06_canonical_pair_bas",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,334,"freeze_rows = [{""freeze_id"": d[""freeze_id""], ""freeze_item"": d[""freeze_item""], ""decision_value"": json.dumps(d[""decision_value""], ensure_ascii=False), ""decision_status"": d[""decision_status""], ""human_approval"": d[""human_approval""], ""blocks_actual_execution"": d[""b",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,336,"source_rows = [{""source_mode"": ""spatial_pair_delta_phi_x"", ""preferred_source"": rel(F3_DB), ""fallback_source"": rel(F3_DIR / ""07_spatial_delta_phi_x_export.csv""), ""source_rows"": len(rows), ""ordered_non_diagonal_pairs"": len(pairs), ""x_points"": len(x_indices), ""wr",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,339,"mapping_rows = [{""runtime_field"": name, ""source_or_formula"": source_or_formula, ""data_type"": dtype, ""unit_status"": unit, ""dimension_status"": dimension, ""lineage_bundle_sha256"": lineage_bundle} for name, source_or_formula, dtype, unit, dimension in [",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,349,"vector_rows = [{""pair_index"": i, ""canonical_pair_id"": pair_ids[i], ""split_label"": split_rows[i][""split_label""], ""x_point_count"": len(wrapped[i]), ""wrapped_l2_norm_before"": format(float(norms[i]), "".17g""), ""normalized_l2_norm"": format(float(np.linalg.norm(norma",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,353,"return [{""row_pair_id"": pair_ids[i], ""column_pair_id"": pair_ids[j], value_name: format(float(matrix[i, j]), "".17g""), ""lineage_bundle_sha256"": lineage_bundle} for i in range(n) for j in range(n)]",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,354,"write_csv(FILES[10], [""row_pair_id"", ""column_pair_id"", ""K_candidate"", ""lineage_bundle_sha256""], matrix_rows(K, ""K_candidate""))",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,357,"write_csv(FILES[12], [""row_pair_id"", ""column_pair_id"", ""d_cost_candidate"", ""lineage_bundle_sha256""], matrix_rows(d, ""d_cost_candidate""))",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,358,"write_csv(FILES[13], [""row_pair_id"", ""column_pair_id"", ""D_shortest_path_candidate"", ""lineage_bundle_sha256""], matrix_rows(D, ""D_shortest_path_candidate""))",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,359,"write_csv(FILES[14], [""row_pair_id"", ""column_pair_id"", ""relation_strength"", ""lineage_bundle_sha256""], matrix_rows(strength, ""relation_strength""))",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,360,"edge_rows = [{""pair_a"": pair_ids[i], ""pair_b"": pair_ids[j], ""strength"": format(float(strength[i,j]), "".17g""), ""theta_edge"": THETA_EDGE, ""edge_candidate_flag"": int(edge[i,j]), ""diagonal"": int(i == j), ""claim_boundary"": ""candidate edge only"", ""lineage_bundle_sha",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,363,"{""kernel_name"": ""gram_distance_kernel"", ""execution_status"": ""executed"", ""output"": ""K and d candidate matrices"", ""stop_or_skip_reason"": ""none"", ""claim_boundary"": CLAIM, ""lineage_bundle_sha256"": lineage_bundle},",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,364,"{""kernel_name"": ""shortest_path_kernel"", ""execution_status"": ""executed"", ""output"": ""D candidate matrix"", ""stop_or_skip_reason"": ""none"", ""claim_boundary"": CLAIM, ""lineage_bundle_sha256"": lineage_bundle},",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,365,"{""kernel_name"": ""edge_candidate_kernel"", ""execution_status"": ""executed"", ""output"": ""edge candidate flags"", ""stop_or_skip_reason"": ""none"", ""claim_boundary"": CLAIM, ""lineage_bundle_sha256"": lineage_bundle},",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,366,"{""kernel_name"": ""cluster_dendrogram_kernel"", ""execution_status"": ""executed"", ""output"": ""average-linkage dendrogram candidates"", ""stop_or_skip_reason"": ""bootstrap stability not certified"", ""claim_boundary"": CLAIM, ""lineage_bundle_sha256"": lineage_bundle},",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,367,"{""kernel_name"": ""motif_stability_kernel"", ""execution_status"": ""skipped_with_reason"", ""output"": ""motif candidate IDs only; no stability certification"", ""stop_or_skip_reason"": ""S1 does not freeze bootstrap resampling unit/method or stability threshold"", ""claim_b",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,374,"CREATE TABLE extract03a_r1_run (run_id TEXT PRIMARY KEY,status TEXT NOT NULL,created_at_utc TEXT NOT NULL,lineage_bundle_sha256 TEXT NOT NULL,claim_boundary TEXT NOT NULL);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,375,"CREATE TABLE extract03a_r1_source_selection (source_mode TEXT,source_path TEXT,source_rows INTEGER,pair_count INTEGER,x_points INTEGER,lineage_bundle_sha256 TEXT);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,376,"CREATE TABLE extract03a_r1_pair_split_assignment (pair_index INTEGER PRIMARY KEY,canonical_pair_id TEXT,split_label TEXT,split_hash TEXT,u REAL,lineage_bundle_sha256 TEXT);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,377,"CREATE TABLE extract03a_r1_phase_response_vector (pair_index INTEGER PRIMARY KEY,canonical_pair_id TEXT,x_point_count INTEGER,l2_norm_before REAL,l2_norm_after REAL,status TEXT,lineage_bundle_sha256 TEXT);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,378,"CREATE TABLE extract03a_r1_K_candidate (row_pair_id TEXT,column_pair_id TEXT,value REAL,lineage_bundle_sha256 TEXT,PRIMARY KEY(row_pair_id,column_pair_id));",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,379,"CREATE TABLE extract03a_r1_distance_cost (row_pair_id TEXT,column_pair_id TEXT,value REAL,lineage_bundle_sha256 TEXT,PRIMARY KEY(row_pair_id,column_pair_id));",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,380,"CREATE TABLE extract03a_r1_shortest_path_D (row_pair_id TEXT,column_pair_id TEXT,value REAL,lineage_bundle_sha256 TEXT,PRIMARY KEY(row_pair_id,column_pair_id));",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,381,"CREATE TABLE extract03a_r1_strength (row_pair_id TEXT,column_pair_id TEXT,value REAL,lineage_bundle_sha256 TEXT,PRIMARY KEY(row_pair_id,column_pair_id));",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,382,"CREATE TABLE extract03a_r1_edge_candidate (pair_a TEXT,pair_b TEXT,strength REAL,edge_candidate_flag INTEGER,lineage_bundle_sha256 TEXT,PRIMARY KEY(pair_a,pair_b));",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,383,"CREATE TABLE extract03a_r1_cluster_candidate (merge_index INTEGER PRIMARY KEY,cluster_candidate_id TEXT,members TEXT,distance REAL,candidate_status TEXT,lineage_bundle_sha256 TEXT);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,384,"CREATE TABLE extract03a_r1_motif_candidate (motif_candidate_id TEXT PRIMARY KEY,source_cluster_candidate_id TEXT,members TEXT,stability_status TEXT,lineage_bundle_sha256 TEXT);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,385,"CREATE TABLE extract03a_r1_validation_result (validation_id TEXT PRIMARY KEY,validation_layer TEXT,check_name TEXT,status TEXT,severity TEXT,message TEXT,lineage_bundle_sha256 TEXT);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,386,"CREATE TABLE extract03a_r1_claim_boundary (statement_id TEXT PRIMARY KEY,classification TEXT,statement TEXT,lineage_bundle_sha256 TEXT);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,387,"CREATE TABLE extract03a_r1_lineage (lineage_name TEXT PRIMARY KEY,path TEXT,sha256 TEXT,lineage_bundle_sha256 TEXT);",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,414,"count_rows = [{""table_name"": table, ""row_count"": db.execute(f""SELECT COUNT(*) FROM {table}"").fetchone()[0], ""lineage_bundle_sha256"": lineage_bundle} for table in tables]",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,419,"{""quantity"": ""x_value"", ""unit"": ""model_length_unit"", ""dimension_status"": ""model_coordinate_unit_not_SI_converted"", ""audit_status"": ""pass"", ""claim_boundary"": ""No SI length interpretation."", ""lineage_bundle_sha256"": lineage_bundle},",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,420,"{""quantity"": ""raw_delta_phi/wrapped_delta_phi"", ""unit"": ""rad"", ""dimension_status"": ""dimensionless_angle"", ""audit_status"": ""pass"", ""claim_boundary"": ""Phase-response source channel."", ""lineage_bundle_sha256"": lineage_bundle},",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,421,"{""quantity"": ""K_candidate/strength"", ""unit"": ""dimensionless"", ""dimension_status"": ""candidate relation"", ""audit_status"": ""pass"", ""claim_boundary"": CLAIM, ""lineage_bundle_sha256"": lineage_bundle},",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,422,"{""quantity"": ""d_cost/D_shortest_path"", ""unit"": ""model cost scale"", ""dimension_status"": ""candidate cost"", ""audit_status"": ""pass"", ""claim_boundary"": ""Not measured distance or proven geometry."", ""lineage_bundle_sha256"": lineage_bundle},",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,427,"gate_rows = [{""gate_id"": f""E03A-AG-{i:02d}"", ""gate"": gate, ""status"": ""pass"", ""blocking"": ""yes"", ""evidence"": ""Recorded in run outputs."", ""lineage_bundle_sha256"": lineage_bundle} for i, gate in enumerate(gates,1)]",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,430,"guard_rows = [{""guard_id"": f""E03A-G-{i:02d}"", ""guard"": guard, ""status"": ""pass"", ""evidence"": ""Enforced by isolated execution and frozen values."", ""blocking_if_violated"": ""yes"", ""lineage_bundle_sha256"": lineage_bundle} for i, guard in enumerate(guards,1)]",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,433,"claim_rows = [{""statement_id"": a, ""classification"": b, ""statement"": c, ""allowed_in_result_interpretation"": ""yes"" if b == ""safe"" else ""boundary_only"" if b == ""boundary"" else ""no"", ""lineage_bundle_sha256"": lineage_bundle} for a,b,c in claims]",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,435,"seed_rows = [{""audit_item"": ""split_assignment"", ""seed_or_rule"": f""{SPLIT_PROTOCOL}|{PRIMARY_SEED}|canonical_pair_id"", ""execution_status"": ""executed"", ""result"": json.dumps(Counter(r[""split_label""] for r in split_rows), sort_keys=True), ""notes"": ""42 deterministi",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,436,"seed_rows += [{""audit_item"": f""bootstrap_seed_{i}"", ""seed_or_rule"": seed, ""execution_status"": ""not_executed_missing_frozen_sampling_rule"", ""result"": ""no stability result"", ""notes"": ""Seed carried forward; no resampling algorithm or threshold fabricated."", ""line",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,437,"seed_rows.append({""audit_item"": ""tie_breaker_seed"", ""seed_or_rule"": TIE_BREAKER_SEED, ""execution_status"": ""available_not_needed"", ""result"": ""no hash collision or ordering ambiguity"", ""notes"": ""Frozen seed unchanged."", ""lineage_bundle_sha256"": lineage_bundle})",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,479,"lineage_rows = [{""audit_scope"": ""upstream"", ""artifact"": name, ""path"": lineage_path_map[name], ""sha256"": value, ""hash_role"": ""required lineage"", ""status"": ""pass"", ""notes"": ""Read-only; pre/post hash unchanged where file-based."", ""lineage_bundle_sha256"": lineage_",direct_generator,direct_column_contract
lineage_bundle_sha256,scripts/qsb_extract03a_r1/run_authorized_execution_with_s1_addendum.py,484,"lineage_rows.append({""audit_scope"": ""run_output"", ""artifact"": filename, ""path"": rel(path), ""sha256"": sha(path), ""hash_role"": ""output integrity"", ""status"": ""pass"", ""notes"": ""23_lineage_and_hash_audit.csv self-hash excluded."", ""lineage_bundle_sha256"": lineage_bu",direct_generator,direct_column_contract
source_config_sha256,,,,not_found,not_found_in_curated_trace
